,floors,grade,bathrooms,condition,bedrooms,lat,sqft_living,sqft_living15,zipcode,sqft_above
1797,2,9,2,3,4.0,47.6679,3270,2420,98033,3270
1798,1,6,1,3,3.0,47.7264,960,1570,98125,960
1799,2,9,2,3,3.0,47.6216,2730,2360,98005,2730
1800,1,8,2,3,4.0,47.7686,2340,2370,98155,1720
1801,2,10,3,3,4.0,47.5876,4370,2960,98004,3610
1802,2,8,2,3,3.0,47.5647,1690,1860,98027,1690
1803,1,9,2,3,3.0,47.7648,2930,2580,98072,1860
1804,2,8,2,3,4.0,47.2608,1920,1940,98092,1920
1805,1,7,1,5,3.0,47.6023,1120,1300,98007,1120
1806,1,7,1,3,2.0,47.6876,990,1180,98117,990
1807,1,7,1,3,1.0,47.6741,730,1520,98107,730
1808,1,8,2,3,2.0,47.7114,2210,2170,98053,2210
1809,1,7,1,3,3.0,47.7243,1510,1460,98034,1510
1810,2,9,2,3,3.0,47.5551,2290,2340,98029,2290
1811,2,10,2,3,4.0,47.6293,2720,2720,98074,2720
1812,3,8,2,3,3.0,47.593,1495,1495,98144,1405
1813,2,10,3,3,3.0,47.4036,3740,2930,98070,3740
1814,2,7,1,3,2.0,47.5319,1710,1530,98136,1330
1815,2,7,2,3,3.0,47.5356,2240,2610,98065,2240
1816,2,7,1,3,2.0,47.5707,1140,1150,98029,1140
1817,1,7,1,4,4.0,47.522,1790,1870,98027,1490
1818,1,7,2,5,3.0,47.559,1720,1760,98108,960
1819,1,7,2,4,4.0,47.3666,1850,1620,98032,1540
1820,1,7,2,5,3.0,47.6408,1760,1380,98199,960
1821,2,8,1,5,3.0,47.635,1670,2100,98112,1670
1822,1,8,1,3,2.0,47.5625,1210,1380,98108,1060
1823,2,7,2,3,2.0,47.5462,1380,1580,98126,1140
1824,2,9,3,4,4.0,47.1593,4400,2280,98022,4400
1825,1,7,1,3,3.0,47.5009,1320,1730,98059,1320
1826,2,8,2,3,4.0,47.5716,2220,2220,98029,2220
1827,1,7,2,4,3.0,47.6959,2180,1510,98052,1310
1828,1,6,1,3,1.0,47.5266,720,1040,98108,720
1829,2,8,2,3,3.0,47.3737,2080,2190,98042,2080
1830,2,9,2,3,4.0,47.3552,2910,3190,98038,2910
1831,1,7,2,3,3.0,47.3661,1380,1620,98038,1380
1832,2,8,1,4,4.0,47.6312,1840,2250,98112,1840
1833,1,6,1,5,3.0,47.609,950,2130,98122,950
1834,1,7,1,4,4.0,47.579,1720,1930,98144,1460
1835,1,8,2,4,3.0,47.5655,1960,1440,98118,980
1836,2,9,2,3,4.0,47.6027,2710,2710,98074,2710
1837,2,8,2,5,4.0,47.6282,2460,2320,98112,1620
1838,1,7,2,3,3.0,47.5887,1750,2450,98075,1490
1839,2,8,2,3,4.0,47.3352,2070,2430,98092,2070
1840,1,7,1,3,3.0,47.3338,1010,1300,98003,1010
1841,1,8,2,4,5.0,47.3392,3020,1610,98042,1510
1842,2,9,2,3,3.0,47.6938,2230,1900,98033,2230
1843,1,8,2,5,4.0,47.5378,2150,1980,98056,1240
1844,1,8,2,5,2.0,47.5242,1410,1410,98024,1410
1845,2,10,2,3,3.0,47.6456,3020,3910,98005,2720
1846,1,8,2,3,3.0,47.4202,2130,2130,98031,1570
1847,1,7,1,3,3.0,47.5768,1790,1960,98116,1790
1848,2,9,3,3,4.0,47.5581,4500,3540,98040,3040
1849,1,7,1,3,2.0,47.6827,1140,1410,98115,850
1850,1,7,1,3,3.0,47.5586,2030,2140,98108,1330
1851,1,7,1,3,3.0,47.3697,1320,1320,98198,1320
1852,2,11,3,3,4.0,47.5194,4130,3690,98059,4130
1853,1,9,3,5,4.0,47.643,2930,1900,98119,2130
1854,2,9,2,3,3.0,47.7641,2190,2190,98155,2190
1855,1,8,2,5,3.0,47.7209,2390,2390,98133,1390
1856,1,7,1,3,3.0,47.4327,1180,1460,98148,1180
1857,2,8,2,3,4.0,47.4787,3150,2650,98059,3150
1858,2,10,2,3,3.0,47.4664,2430,2910,98027,2430
1859,1,8,1,3,3.0,47.3032,2250,1830,98092,2250
1860,2,8,2,3,4.0,47.5822,2620,2520,98075,2620
1861,2,7,2,4,3.0,47.3391,1720,1340,98042,1720
1862,2,7,2,3,5.0,47.3538,2090,2070,98038,2090
1863,2,10,3,3,4.0,47.7234,4590,2910,98177,3490
1864,1,6,1,4,3.0,47.5851,1300,1630,98040,1300
1865,1,6,1,4,3.0,47.4238,1590,1820,98038,1590
1866,1,7,1,5,3.0,47.6616,2000,2050,98033,1400
1867,1,6,1,4,3.0,47.3609,1200,1200,98038,1200
1868,2,7,2,3,2.0,47.3236,1240,1430,98003,1240
1869,1,7,2,5,3.0,47.6942,1540,1680,98115,770
1870,2,8,2,3,5.0,47.2602,2481,2363,98001,2481
1871,1,7,1,3,3.0,47.3607,1030,1470,98032,1030
1872,2,7,2,3,3.0,47.6099,1350,1900,98122,1350
1873,1,9,2,3,4.0,47.6596,1550,2120,98105,1550
1874,1,7,1,4,3.0,47.6599,1810,1140,98107,1810
1875,1,7,1,4,2.0,47.5008,1480,1520,98146,1480
1876,1,7,1,3,2.0,47.497,1170,1340,98045,1170
1877,2,6,1,3,3.0,47.5121,1040,1030,98146,1040
1878,1,10,2,4,3.0,47.3797,3800,3470,98042,3330
1879,1,7,2,3,3.0,47.6113,1660,1440,98122,1110
1880,1,8,2,4,3.0,47.6798,2060,1500,98103,1120
1881,2,9,2,4,4.0,47.6428,2290,2910,98199,2120
1882,1,8,1,3,3.0,47.7601,1660,2030,98011,1380
1883,1,7,1,4,3.0,47.6084,1200,1510,98007,1200
1884,1,8,2,5,5.0,47.6136,2550,1590,98122,2550
1885,1,7,1,4,3.0,47.5892,1660,2350,98004,1660
1886,1,8,2,4,4.0,47.4947,1960,2490,98146,1290
1887,1,9,3,3,3.0,47.6987,2080,3730,98034,2080
1888,3,8,2,3,2.0,47.6713,1140,1290,98107,1140
1889,1,7,2,4,5.0,47.626,2070,2090,98008,1340
1890,2,9,1,4,5.0,47.6092,2550,1570,98122,2550
1891,1,8,1,3,3.0,47.4881,2880,1380,98168,1580
1892,2,9,2,3,4.0,47.5839,2961,2620,98075,2961
1893,2,10,2,3,5.0,47.5531,3040,2860,98006,3040
1894,1,8,2,4,3.0,47.7757,1800,2480,98072,1800
1895,1,7,1,3,3.0,47.5035,1110,1200,98146,1110
1896,2,9,2,3,3.0,47.5345,2370,2550,98056,2370
1897,1,7,2,5,5.0,47.6866,2740,1600,98115,1670
1898,1,7,2,3,4.0,47.6789,2170,1940,98052,1460
1899,1,8,2,5,4.0,47.5836,3720,3180,98075,1860
1900,2,8,3,3,3.0,47.5555,1530,1450,98106,1140
1901,1,7,1,4,3.0,47.364,1340,1520,98042,1340
1902,1,9,2,3,2.0,47.7078,2680,2305,98053,2680
1903,1,7,1,5,3.0,47.6743,1620,1580,98115,830
1904,1,6,2,4,3.0,47.4947,1440,1120,98056,720
1905,1,7,1,5,3.0,47.6374,1370,1390,98112,770
1906,1,7,2,4,3.0,47.5885,2050,2910,98040,2050
1907,1,9,2,5,4.0,47.6514,2580,2300,98199,1300
1908,2,10,2,3,4.0,47.5156,3120,2980,98065,3120
1909,2,7,2,3,3.0,47.761,1450,1490,98028,1450
1910,2,8,2,3,5.0,47.4783,2670,2670,98059,2670
1911,1,7,2,4,5.0,47.7289,2040,1530,98034,1200
1912,1,7,2,4,3.0,47.4273,1410,1830,98058,1410
1913,2,7,2,3,3.0,47.3072,1765,1765,98003,1765
1914,1,7,1,5,3.0,47.69,1250,1180,98115,1250
1915,2,7,2,3,4.0,47.3565,1830,1830,98038,1830
1916,1,8,3,5,4.0,47.5651,2790,2570,98040,2790
1917,1,6,1,4,2.0,47.5534,720,1510,98126,720
1918,1,6,2,5,3.0,47.5091,1880,2060,98059,940
1919,2,8,2,5,4.0,47.6402,2200,2100,98119,1430
1920,1,8,2,4,4.0,47.5491,2220,2220,98006,1110
1921,1,7,2,5,3.0,47.7143,1080,1120,98125,1080
1922,2,8,2,3,3.0,47.7508,2110,2110,98072,2110
1923,2,9,2,4,3.0,47.3875,1950,2350,98042,1950
1924,2,8,4,4,4.0,47.2843,2360,2037,98003,2360
1925,1,7,1,5,3.0,47.6647,1030,2230,98105,1030
1926,2,8,2,3,3.0,47.7015,2090,1760,98052,2090
1927,1,7,2,4,3.0,47.4529,1530,1960,98055,1530
1928,1,7,1,3,3.0,47.4853,2220,2130,98027,1110
1929,2,8,2,3,4.0,47.3551,2240,2530,98038,2240
1930,2,8,3,3,3.0,47.7348,2780,1890,98019,2780
1931,1,8,2,4,3.0,47.6902,2140,1470,98103,1070
1932,1,7,1,3,2.0,47.5573,1230,1260,98118,1130
1933,1,7,2,3,5.0,47.4558,2120,2120,98070,2120
1934,1,7,1,5,2.0,47.4906,1220,1120,98055,860
1935,1,6,1,4,3.0,47.2878,1060,1060,98023,1060
1936,1,6,2,4,3.0,47.5587,1360,1440,98116,910
1937,1,7,2,3,3.0,47.7373,1870,1870,98011,1440
1938,1,6,1,5,2.0,47.6926,1370,1200,98103,1370
1939,2,8,2,3,4.0,47.485,3030,2050,98045,2020
1940,1,7,2,4,4.0,47.7709,1790,2270,98155,1110
1941,1,7,2,3,3.0,47.2649,1200,1590,98001,1200
1942,2,8,2,3,3.0,47.5123,2600,2350,98059,2600
1943,1,8,1,4,3.0,47.3619,1970,1970,98032,1970
1944,1,7,1,4,3.0,47.5093,1250,1720,98056,1250
1945,3,9,2,4,3.0,47.641,2290,2260,98102,2290
1946,2,9,2,3,4.0,47.7674,2790,2890,98077,2790
1947,1,5,1,4,2.0,47.4206,940,1200,98198,940
1948,2,8,2,4,3.0,47.4669,1680,1910,98045,1680
1949,1,8,1,4,6.0,47.3222,2550,2010,98023,1750
1950,2,9,2,4,4.0,47.5632,2870,2560,98029,2870
1951,2,8,3,3,3.0,47.4831,2340,2790,98045,2340
1952,2,7,2,4,3.0,47.5335,1970,1960,98065,1970
1953,1,8,2,5,3.0,47.6063,1840,1800,98122,1540
1954,2,9,3,3,5.0,47.7757,3490,3080,98177,2460
1955,1,7,1,4,2.0,47.7294,1250,1710,98125,1250
1956,2,9,3,3,4.0,47.5392,4410,4390,98065,3400
1957,1,7,1,3,4.0,47.306,1720,1790,98023,1220
1958,2,8,2,3,3.0,47.5295,2070,2620,98056,2070
1959,1,6,1,2,3.0,47.7346,1170,1590,98019,1170
1960,1,8,2,3,3.0,47.3186,1720,1720,98023,1000
1961,1,8,1,5,3.0,47.5754,1670,1900,98040,1670
1962,2,8,2,3,3.0,47.6443,1690,1910,98199,1690
1963,1,7,1,3,3.0,47.3585,1810,1790,98042,950
1964,1,6,1,3,2.0,47.6946,960,1010,98117,960
1965,1,8,1,3,4.0,47.4507,1650,1750,98058,1650
1966,1,6,1,3,1.0,47.4919,790,1240,98168,790
1967,1,7,1,4,3.0,47.2816,920,1170,98001,920
1968,1,7,1,4,4.0,47.4163,1540,2027,98031,1540
1969,2,9,2,4,4.0,47.7751,2770,2940,98077,2770
1970,1,7,2,3,5.0,47.6141,2650,1960,98008,1400
1971,1,7,2,4,4.0,47.4601,2540,1820,98058,1600
1972,1,7,2,3,3.0,47.6935,1800,1970,98033,1800
1973,1,7,2,5,3.0,47.5123,1250,1280,98146,1250
1974,1,7,1,5,3.0,47.4525,1650,1720,98058,1130
1975,2,8,2,3,3.0,47.6743,1710,2120,98052,1570
1976,2,10,2,3,4.0,47.5976,3790,3750,98075,3790
1977,2,7,2,3,3.0,47.3517,2437,2437,98002,2437
1978,1,7,1,4,2.0,47.689,830,1460,98103,830
1979,2,8,2,4,4.0,47.6861,2700,2120,98033,2700
1980,2,10,2,3,4.0,47.7309,3370,3700,98077,3370
1981,1,7,1,4,3.0,47.6756,1050,1580,98115,1050
1982,1,6,1,3,3.0,47.4819,2060,2190,98055,2060
1983,1,9,1,4,3.0,47.5826,2640,2740,98040,1320
1984,1,5,2,4,5.0,47.5094,1750,1560,98056,1750
1985,2,7,2,4,3.0,47.2917,1710,1710,98023,1710
1986,2,8,2,3,4.0,47.7695,2000,1790,98133,2000
1987,2,10,3,3,3.0,47.508,4720,3260,98059,3190
1988,2,9,2,4,4.0,47.6599,2770,2670,98007,2770
1989,2,8,3,3,5.0,47.7607,2920,1720,98133,2920
1990,1,7,1,4,2.0,47.5622,1650,1060,98108,950
1991,2,7,2,3,3.0,47.5415,2060,2060,98065,2060
1992,1,8,1,4,3.0,47.3377,1770,1690,98092,1770
1993,1,7,1,3,3.0,47.7402,1210,1120,98155,1210
1994,3,8,1,3,3.0,47.6625,1420,1380,98103,1420
1995,1,7,2,3,5.0,47.6209,3200,4090,98004,2160
1996,3,9,3,3,3.0,47.6177,1540,1540,98122,1540
1997,2,9,2,3,4.0,47.7036,2730,2710,98052,2730
1998,1,7,2,4,4.0,47.3722,2120,1720,98198,2120
1999,1,7,2,3,3.0,47.3146,1500,1540,98023,1150
2000,2,7,2,3,4.0,47.4734,2740,2740,98027,2740
2001,1,8,2,3,3.0,47.3802,1670,2290,98030,1670
2002,2,8,1,4,3.0,47.3845,2190,3110,98042,2190
2003,1,8,2,3,3.0,47.7041,1540,1510,98125,1540
2004,1,7,1,5,4.0,47.543,2200,1600,98118,1100
2005,2,9,2,3,4.0,47.5441,3290,2990,98065,3290
2006,1,8,2,4,3.0,47.6366,2370,1960,98052,1650
2007,1,9,2,3,4.0,47.7678,4060,2750,98028,2150
2008,1,7,2,5,3.0,47.6572,1990,1710,98103,1130
2009,1,10,4,5,6.0,47.7612,3810,3810,98177,3810
2010,1,7,2,3,3.0,47.4203,2080,2080,98042,1550
2011,1,7,1,4,3.0,47.4465,1240,2220,98166,1240
2012,1,6,1,5,2.0,47.7406,770,770,98155,770
2013,2,10,2,3,3.0,47.6501,2660,2660,98004,2660
2014,2,8,3,3,3.0,47.5397,1540,1620,98027,1540
2015,1,8,2,4,3.0,47.6914,1830,1990,98052,1290
2016,2,9,3,3,5.0,47.6285,3410,3540,98119,2760
2017,3,8,2,3,3.0,47.6539,1780,1780,98107,1600
2018,1,7,1,3,3.0,47.5427,1070,1390,98118,1070
2019,1,7,2,3,3.0,47.4544,2260,2080,98055,1130
2020,1,8,2,4,6.0,47.6309,2630,2250,98052,1650
2021,1,7,1,3,3.0,47.492,1460,1220,98168,990
2022,1,5,1,4,2.0,47.5479,820,1300,98136,820
2023,1,8,2,5,5.0,47.5667,2660,3280,98006,1470
2024,1,7,1,5,3.0,47.3921,1730,2030,98031,1730
2025,2,10,2,3,3.0,47.4871,2560,3040,98027,2560
2026,2,9,3,3,4.0,47.5168,2910,2910,98065,2910
2027,2,7,2,3,4.0,47.7433,2310,1780,98019,2310
2028,1,7,1,3,3.0,47.6828,910,1370,98117,910
2029,1,7,1,3,3.0,47.695,1020,1620,98115,920
2030,1,7,1,4,4.0,47.6983,2020,1780,98052,1430
2031,1,7,1,3,3.0,47.694,1420,1540,98103,1420
2032,1,8,2,4,4.0,47.5615,2500,2290,98006,1600
2033,1,7,1,3,3.0,47.7655,1530,2100,98028,1530
2034,1,5,1,3,2.0,47.5769,670,700,98126,670
2035,1,7,1,5,3.0,47.5585,1840,1340,98108,1040
2036,2,7,1,3,3.0,47.657,2090,1280,98199,1610
2037,1,6,1,3,3.0,47.5746,1010,960,98144,1010
2038,1,7,2,5,5.0,47.4739,2300,2280,98059,1170
2039,1,8,2,3,3.0,47.4052,2340,2700,98038,2340
2040,1,10,2,3,3.0,47.6981,1630,2030,98117,1630
2041,1,7,1,4,2.0,47.7004,1500,1450,98117,910
2042,1,7,2,5,5.0,47.7646,2730,2250,98028,1660
2043,1,4,0,3,1.0,47.675,560,1300,98014,560
2044,1,7,2,3,3.0,47.446,1350,1290,98045,1110
2045,2,9,2,3,4.0,47.45,2460,2490,98058,2460
2046,1,7,1,3,3.0,47.7144,2080,1850,98125,1190
2047,2,8,2,3,3.0,47.5703,1820,2090,98029,1820
2048,2,8,2,3,3.0,47.6812,2430,2040,98033,1810
2049,2,8,2,3,4.0,47.5109,2150,1940,98056,2150
2050,1,5,1,4,1.0,47.3721,650,1630,98042,650
2051,2,9,3,4,5.0,47.5696,3880,3690,98006,2540
2052,2,8,2,3,3.0,47.6419,1520,1610,98119,1040
2053,1,8,1,3,2.0,47.4727,1500,1700,98168,1500
2054,2,9,3,3,5.0,47.689,3280,1980,98117,2440
2055,1,7,1,3,3.0,47.6337,1180,1280,98074,800
2056,2,8,2,3,3.0,47.6376,1480,1470,98102,1280
2057,2,9,2,3,4.0,47.6593,1370,2010,98199,1370
2058,2,7,2,3,4.0,47.3497,2070,2760,98038,2070
2059,2,9,2,3,4.0,47.5071,2700,3160,98059,2700
2060,1,7,2,3,3.0,47.7675,1710,1800,98028,1210
2061,2,8,2,3,4.0,47.3901,2100,2100,98031,2100
2062,1,7,1,3,2.0,47.6444,970,1180,98109,970
2063,3,7,2,3,3.0,47.6843,1463,1484,98115,1463
2064,2,10,3,3,3.0,47.6336,3590,3230,98074,3590
2065,2,8,2,3,3.0,47.3446,2600,2600,98038,2600
2066,2,7,2,3,3.0,47.7359,2370,2280,98019,2370
2067,1,5,1,4,3.0,47.2756,1150,1290,98001,1150
2068,2,9,2,3,3.0,47.6599,2670,2670,98007,2670
2069,1,6,1,3,2.0,47.5094,1190,1140,98168,830
2070,2,7,3,3,3.0,47.6513,1690,1650,98199,1360
2071,1,7,2,4,4.0,47.6763,2400,1250,98117,1460
2072,1,7,1,3,3.0,47.4363,1130,1320,98188,1130
2073,1,8,2,5,3.0,47.5433,2390,2140,98006,1360
2074,1,7,1,3,3.0,47.4829,1890,1470,98146,1090
2075,1,7,1,3,3.0,47.6737,960,1650,98052,960
2076,1,6,1,3,3.0,47.5473,1050,1380,98136,1050
2077,2,12,5,3,4.0,47.5456,4670,4900,98006,4670
2078,1,9,3,3,5.0,47.5485,2440,1420,98108,1450
2079,2,8,2,3,4.0,47.3772,2420,2420,98038,2420
2080,1,8,2,3,4.0,47.2946,2330,2320,98023,1800
2081,2,8,3,3,4.0,47.4683,4160,2500,98027,2760
2082,1,7,2,3,3.0,47.398,1750,1900,98198,1350
2083,2,7,2,4,4.0,47.3318,2068,1560,98001,2068
2084,1,6,1,5,3.0,47.4704,1700,1100,98059,1700
2085,2,9,3,3,4.0,47.5613,3500,2350,98006,2500
2086,2,7,2,3,3.0,47.6359,1640,1580,98053,1640
2087,2,8,3,4,4.0,47.4861,2810,2370,98045,2070
2088,1,7,1,3,4.0,47.6883,1660,1660,98115,1660
2089,2,7,2,3,4.0,47.3608,1910,2020,98038,1910
2090,1,7,1,5,3.0,47.554,1980,1980,98136,1090
2091,1,10,2,4,4.0,47.6426,2980,2760,98199,2020
2092,1,7,2,4,3.0,47.7251,1330,1590,98034,1330
2093,1,7,1,3,4.0,47.2987,1920,1550,98023,1370
2094,2,10,4,3,4.0,47.7064,5660,3620,98019,4100
2095,1,6,1,3,3.0,47.4497,1010,1170,98058,1010
2096,1,7,2,4,5.0,47.4022,2490,1930,98031,1490
2097,1,6,1,4,3.0,47.5321,1150,1760,98027,1150
2098,2,7,2,3,3.0,47.5298,1660,1670,98118,1660
2099,3,9,4,4,6.0,47.5837,3902,1100,98116,2782
2100,1,8,2,3,4.0,47.6078,1330,2270,98005,1330
2101,1,7,1,4,3.0,47.4666,1500,1350,98059,1500
2102,1,7,1,5,3.0,47.5759,2340,1360,98144,1170
2103,1,6,2,3,3.0,47.5181,1170,1180,98106,1170
2104,2,8,2,3,4.0,47.2649,2610,2583,98001,2610
2105,1,7,1,3,3.0,47.4945,1690,1820,98178,1020
2106,1,7,1,4,3.0,47.4861,1460,2030,98027,1460
2107,1,8,2,4,3.0,47.7028,2680,2480,98034,1610
2108,1,7,1,3,3.0,47.6847,1430,1430,98117,950
2109,2,7,3,3,3.0,47.5323,1390,1450,98118,1140
2110,2,11,4,3,5.0,47.5405,5180,3960,98065,4070
2111,1,7,1,5,4.0,47.7249,1670,2590,98125,1670
2112,2,9,2,3,4.0,47.2603,2658,2578,98092,2658
2113,1,8,2,4,4.0,47.6373,2020,2190,98052,1420
2114,2,9,2,4,4.0,47.7355,3110,2790,98072,3110
2115,1,6,1,4,2.0,47.5484,920,1460,98118,920
2116,2,9,2,3,4.0,47.2586,2390,2520,98092,2390
2117,2,8,2,3,4.0,47.535,2340,1730,98106,2340
2118,2,9,2,3,3.0,47.6922,2050,1150,98117,2050
2119,2,10,3,3,3.0,47.5533,3250,1650,98136,2500
2120,2,8,2,3,4.0,47.3644,2192,1914,98030,2192
2121,2,8,2,4,4.0,47.5424,2210,1960,98006,2210
2122,1,10,3,4,4.0,47.4599,4610,3050,98027,2500
2123,1,8,2,4,4.0,47.5606,2070,2520,98040,1700
2124,1,7,1,4,4.0,47.3384,1560,2460,98092,1560
2125,1,7,1,3,3.0,47.6844,1910,1750,98103,1080
2126,2,7,2,3,2.0,47.3516,1150,1880,98001,1150
2127,2,7,2,4,4.0,47.4117,2440,2280,98198,2440
2128,2,7,2,3,3.0,47.6595,1480,1660,98033,1480
2129,2,8,2,3,5.0,47.6265,2920,2970,98112,2320
2130,1,7,1,5,3.0,47.5873,1290,2020,98144,1290
2131,1,7,2,3,3.0,47.743,2520,2020,98019,2520
2132,1,7,2,4,3.0,47.7078,1480,1710,98125,1480
2133,1,7,3,4,4.0,47.7513,1980,1910,98133,1160
2134,1,7,2,3,3.0,47.1969,1680,1990,98022,1680
2135,2,9,2,3,3.0,47.6018,1530,1530,98122,1050
2136,2,11,4,3,5.0,47.6232,4400,2150,98004,3390
2137,2,9,2,4,3.0,47.553,3150,3180,98024,3000
2138,1,7,1,3,4.0,47.5132,2000,1930,98146,1300
2139,2,7,2,3,3.0,47.3657,1610,1680,98030,1610
2140,1,7,1,3,4.0,47.5529,2000,1140,98118,1250
2141,1,7,2,2,3.0,47.758,1510,1490,98077,1030
2142,2,8,2,5,3.0,47.6456,1710,1470,98199,1300
2143,1,8,2,3,4.0,47.6218,2420,2620,98007,1530
2144,2,7,2,3,3.0,47.7767,2170,2010,98028,2170
2145,1,7,2,4,4.0,47.6398,2660,2350,98112,1480
2146,2,9,2,3,4.0,47.7247,2260,2260,98034,2260
2147,2,8,1,3,4.0,47.5449,1830,3630,98040,1230
2148,2,8,2,3,4.0,47.6696,1990,1560,98107,1680
2149,2,8,2,3,3.0,47.5305,2030,1670,98027,1720
2150,1,6,1,3,4.0,47.5222,1550,1220,98126,1550
2151,2,11,3,3,4.0,47.5979,4280,2360,98004,4280
2152,2,7,2,3,5.0,47.4914,2690,2090,98178,2690
2153,2,10,4,3,4.0,47.5443,4270,4280,98029,3180
2154,2,9,2,3,3.0,47.534,2400,2640,98056,2400
2155,2,7,2,4,4.0,47.727,2070,2080,98034,2070
2156,2,8,2,3,4.0,47.6959,1880,1750,98014,1880
2157,1,6,1,4,2.0,47.5112,780,1030,98146,780
2158,1,7,1,3,2.0,47.2956,1730,1310,98001,1380
2159,1,7,1,4,3.0,47.7362,1020,1020,98155,1020
2160,1,7,2,4,3.0,47.397,2700,2470,98198,1350
2161,1,8,2,4,4.0,47.3102,1900,2120,98023,1900
2162,1,9,2,3,3.0,47.7506,2270,2520,98177,1820
2163,1,7,1,4,2.0,47.6971,1740,1980,98115,990
2164,2,9,2,3,3.0,47.5586,2550,3180,98006,2550
2165,1,6,2,3,3.0,47.595,980,1970,98144,980
2166,1,9,2,5,4.0,47.5874,2880,1640,98116,1710
2167,1,7,1,3,3.0,47.5666,1750,1680,98024,1150
2168,2,7,2,3,4.0,47.6886,2560,2800,98053,2560
2169,1,7,1,4,4.0,47.7016,1320,1720,98033,1320
2170,2,9,2,3,4.0,47.6952,3010,3010,98033,3010
2171,2,10,3,3,4.0,47.5919,3240,3380,98075,3240
2172,1,7,1,5,2.0,47.687,1260,1720,98115,1260
2173,2,9,2,3,5.0,47.593,3030,3080,98074,3030
2174,1,9,2,4,2.0,47.6792,2460,2260,98117,1930
2175,1,7,1,4,4.0,47.6719,1720,1580,98107,1720
2176,1,10,1,3,3.0,47.6307,2170,3130,98052,1130
2177,1,7,1,3,3.0,47.6723,1480,2040,98033,1480
2178,1,7,1,4,3.0,47.455,1840,1250,98166,920
2179,1,7,1,4,3.0,47.432,1560,1640,98166,1560
2180,1,7,2,4,3.0,47.2824,1970,1710,98003,1300
2181,1,9,2,5,4.0,47.5979,2230,2510,98005,2230
2182,2,8,3,5,4.0,47.6756,2720,1940,98115,1800
2183,1,9,2,3,5.0,47.7608,4600,2890,98177,2300
2184,2,10,2,3,3.0,47.3752,3080,3130,98038,3080
2185,1,7,1,4,3.0,47.7394,1470,2630,98155,1070
2186,2,8,2,3,2.0,47.612,1405,1405,98122,1140
2187,2,8,2,3,4.0,47.5285,2430,1930,98027,2430
2188,1,7,1,3,2.0,47.6901,890,1310,98117,890
2189,1,7,1,3,2.0,47.5344,1490,1320,98126,930
2190,2,8,2,4,4.0,47.347,3270,2780,98042,2720
2191,2,8,2,3,3.0,47.6677,2670,2400,98052,2670
2192,1,7,2,4,5.0,47.7283,2440,1780,98034,1240
2193,2,8,1,4,3.0,47.7499,1730,1730,98072,1730
2194,2,8,2,3,3.0,47.5478,1480,1400,98029,1480
2195,1,9,2,5,5.0,47.7424,4400,3290,98028,2250
2196,1,7,1,3,3.0,47.7399,1910,1550,98072,1340
2197,1,8,2,3,3.0,47.6457,2260,2250,98074,1780
2198,1,7,1,3,2.0,47.5232,810,1240,98126,810
2199,1,7,1,4,4.0,47.4492,2050,2270,98058,1250
2200,1,6,1,2,3.0,47.4208,1210,1880,98070,1210
2201,1,7,1,4,3.0,47.6733,1980,1590,98115,1140
2202,2,9,3,3,4.0,47.6341,3010,2650,98112,2370
2203,1,7,1,3,3.0,47.6779,1900,2090,98115,1640
2204,2,9,2,3,4.0,47.5222,2630,3240,98065,2630
2205,1,7,1,4,3.0,47.2575,1370,1490,98003,1370
2206,2,9,2,3,4.0,47.5529,2820,1390,98118,2050
2207,2,7,2,3,4.0,47.6952,2040,1380,98115,2040
2208,2,10,2,3,4.0,47.5802,4150,4070,98075,4150
2209,1,8,2,3,2.0,47.7103,2280,2280,98053,2280
2210,2,8,2,3,4.0,47.3025,2680,1960,98023,2680
2211,1,7,2,4,4.0,47.6079,1740,1980,98008,1170
2212,1,7,2,4,4.0,47.631,1470,1760,98008,1470
2213,2,10,3,4,4.0,47.4556,3450,2412,98166,2430
2214,2,10,2,3,4.0,47.6274,2840,2540,98074,2840
2215,3,7,3,3,3.0,47.6911,1730,1690,98117,1730
2216,2,9,2,3,4.0,47.4487,3070,2910,98055,3070
2217,1,9,2,4,6.0,47.5209,3820,2510,98027,2040
2218,2,8,2,3,4.0,47.6041,2460,2460,98074,2460
2219,1,7,1,3,2.0,47.6653,1440,1160,98103,960
2220,2,8,3,3,5.0,47.7449,2870,2640,98011,2090
2221,2,8,2,3,4.0,47.5695,1780,1830,98029,1780
2222,2,11,3,3,4.0,47.572,4420,2760,98008,3150
2223,2,9,2,3,3.0,47.4878,3400,1580,98056,2470
2224,2,8,2,3,3.0,47.5369,2300,2580,98065,2300
2225,2,8,2,3,4.0,47.454,1811,1811,98055,1811
2226,1,7,1,3,3.0,47.6696,1300,1410,98105,1300
2227,2,8,2,3,4.0,47.7603,2450,2450,98077,2450
2228,2,8,2,4,4.0,47.6518,2370,2370,98052,2370
2229,2,7,2,3,3.0,47.5384,1960,2060,98065,1960
2230,1,8,2,4,4.0,47.5331,2700,1880,98136,1440
2231,2,8,3,4,4.0,47.6235,2050,1720,98112,1370
2232,1,8,2,3,2.0,47.7108,1870,1670,98053,1870
2233,2,11,3,3,4.0,47.6392,4130,3140,98005,4130
2234,1,10,2,4,4.0,47.7337,3160,3530,98072,3160
2235,1,7,2,3,3.0,47.6911,1310,1460,98103,780
